2026-04-28 09:51:13.406 | WARNING  | docuflow.infrastructure.bus:_cleanup_temp_files:248 - FileBus: Removed stale temp file: C:\Users\sanal\AppData\Local\Temp\pytest-of-sanal\pytest-376\test_cleanup_temp_files_remove0\BUS\INBOX\TEMP_old.json
2026-04-28 09:55:38.400 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]DEBUG[/]
2026-04-28 09:55:38.415 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]INFO[/]
2026-04-28 09:55:38.425 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]WARNING[/]
2026-04-28 09:55:39.563 | DEBUG    | docuflow.infrastructure.di:get_sdk:182 - AppProvider: created SDK instance id=2313937353472
2026-04-28 09:55:39.623 | WARNING  | docuflow.infrastructure.bus:_cleanup_temp_files:248 - FileBus: Removed stale temp file: C:\Users\sanal\AppData\Local\Temp\pytest-of-sanal\pytest-377\test_cleanup_temp_files_remove0\BUS\INBOX\TEMP_old.json
2026-04-28 10:00:26.176 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]DEBUG[/]
2026-04-28 10:00:26.188 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]INFO[/]
2026-04-28 10:00:26.196 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]WARNING[/]
2026-04-28 10:00:27.322 | DEBUG    | docuflow.infrastructure.di:get_sdk:182 - AppProvider: created SDK instance id=2039077720368
2026-04-28 10:00:27.384 | WARNING  | docuflow.infrastructure.bus:_cleanup_temp_files:248 - FileBus: Removed stale temp file: C:\Users\sanal\AppData\Local\Temp\pytest-of-sanal\pytest-378\test_cleanup_temp_files_remove0\BUS\INBOX\TEMP_old.json
2026-04-28 10:01:35.861 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]DEBUG[/]
2026-04-28 10:01:35.875 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]INFO[/]
2026-04-28 10:01:35.883 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]WARNING[/]
2026-04-28 10:01:36.987 | DEBUG    | docuflow.infrastructure.di:get_sdk:182 - AppProvider: created SDK instance id=2257517400800
2026-04-28 10:01:37.042 | WARNING  | docuflow.infrastructure.bus:_cleanup_temp_files:248 - FileBus: Removed stale temp file: C:\Users\sanal\AppData\Local\Temp\pytest-of-sanal\pytest-379\test_cleanup_temp_files_remove0\BUS\INBOX\TEMP_old.json
2026-04-28 10:03:04.405 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]DEBUG[/]
2026-04-28 10:03:04.416 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]INFO[/]
2026-04-28 10:03:04.424 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]WARNING[/]
2026-04-28 10:03:05.522 | DEBUG    | docuflow.infrastructure.di:get_sdk:182 - AppProvider: created SDK instance id=1708217850080
2026-04-28 10:03:05.585 | WARNING  | docuflow.infrastructure.bus:_cleanup_temp_files:248 - FileBus: Removed stale temp file: C:\Users\sanal\AppData\Local\Temp\pytest-of-sanal\pytest-380\test_cleanup_temp_files_remove0\BUS\INBOX\TEMP_old.json
2026-04-28 10:39:24.583 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]DEBUG[/]
2026-04-28 10:39:24.594 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]INFO[/]
2026-04-28 10:39:24.602 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]WARNING[/]
2026-04-28 10:39:25.748 | DEBUG    | docuflow.infrastructure.di:get_sdk:182 - AppProvider: created SDK instance id=1329148281008
2026-04-28 10:39:25.813 | WARNING  | docuflow.infrastructure.bus:_cleanup_temp_files:248 - FileBus: Removed stale temp file: C:\Users\sanal\AppData\Local\Temp\pytest-of-sanal\pytest-381\test_cleanup_temp_files_remove0\BUS\INBOX\TEMP_old.json
2026-04-28 10:46:14.994 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]DEBUG[/]
2026-04-28 10:46:15.004 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]INFO[/]
2026-04-28 10:46:15.012 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]WARNING[/]
2026-04-28 10:46:15.858 | DEBUG    | docuflow.infrastructure.di:get_sdk:182 - AppProvider: created SDK instance id=2830824659936
2026-04-28 10:46:15.901 | WARNING  | docuflow.infrastructure.bus:_cleanup_temp_files:248 - FileBus: Removed stale temp file: C:\Users\sanal\AppData\Local\Temp\pytest-of-sanal\pytest-382\test_cleanup_temp_files_remove0\BUS\INBOX\TEMP_old.json
2026-04-28 10:48:46.297 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]DEBUG[/]
2026-04-28 10:48:46.306 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]INFO[/]
2026-04-28 10:48:46.313 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]WARNING[/]
2026-04-28 10:48:47.185 | DEBUG    | docuflow.infrastructure.di:get_sdk:182 - AppProvider: created SDK instance id=2676400051488
2026-04-28 10:48:47.236 | WARNING  | docuflow.infrastructure.bus:_cleanup_temp_files:248 - FileBus: Removed stale temp file: C:\Users\sanal\AppData\Local\Temp\pytest-of-sanal\pytest-383\test_cleanup_temp_files_remove0\BUS\INBOX\TEMP_old.json
2026-04-28 11:18:37.106 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]DEBUG[/]
2026-04-28 11:18:37.119 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]INFO[/]
2026-04-28 11:18:37.126 | INFO     | docuflow.infrastructure.logging:setup_logging:23 - Logging initialized with level: [bold blue]WARNING[/]
2026-04-28 11:18:38.231 | DEBUG    | docuflow.infrastructure.di:get_sdk:182 - AppProvider: created SDK instance id=3124619638976
